CustomerID,Gender,Age,Tenure,Contract Type,Monthly Charges,Total Charges,Internet Service,Payment Method,Churn
C00414,Female,69,29,Quarterly,134,3897,Wireless,UPI,No
C00415,Male,54,14,Monthly,32,436,Cable,Debit Card,No
C00416,Female,74,46,Monthly,149,6861,Cable,Credit Card,No
C00417,Male,28,53,Quarterly,80,4240,Fiber,Cash,No
C00418,Female,35,32,Monthly,98,3141,Cable,Credit Card,Yes
C00419,Male,25,26,Monthly,44,1152,Fiber,Credit Card,No
C00420,Female,66,54,Quarterly,113,6083,Cable,Debit Card,No
C00421,Male,73,53,Monthly,118,6255,Wireless,Cash,Yes
C00422,Male,27,12,Yearly,71,859,Cable,Debit Card,No
C00423,Male,68,43,Quarterly,95,4105,Cable,Cash,No
C00424,Female,52,37,Monthly,91,3364,Fiber,Credit Card,Yes
C00425,Male,48,65,Quarterly,145,9435,DSL,Bank Transfer,No
C00426,Female,53,39,Monthly,67,2607,Fiber,UPI,Yes
C00427,Male,52,19,Monthly,125,2373,Wireless,UPI,No
C00428,Female,19,15,Monthly,81,1201,Fiber,Bank Transfer,No
C00429,Female,54,38,Yearly,44,1683,DSL,UPI,No
C00430,Male,37,32,Yearly,98,3123,Cable,Credit Card,No
C00431,Male,43,52,Monthly,103,5369,Fiber,Credit Card,No
C00432,Male,31,34,Yearly,60,2045,Fiber,Debit Card,No
C00433,Female,65,38,Monthly,146,5537,Wireless,Credit Card,Yes
C00434,Male,39,38,Quarterly,53,2007,Cable,UPI,No
C00435,Male,24,13,Monthly,74,979,DSL,Debit Card,Yes
C00436,Male,24,52,Yearly,101,5253,DSL,UPI,No
C00437,Male,35,39,Yearly,44,1716,Fiber,Bank Transfer,No
C00438,Female,40,45,Monthly,130,5844,DSL,Cash,No
C00439,Male,56,49,Quarterly,120,5866,Fiber,Credit Card,No
C00440,Female,35,55,Yearly,145,7976,DSL,Credit Card,No
C00441,Male,55,56,Quarterly,107,6011,DSL,Credit Card,No
C00442,Female,18,40,Yearly,52,2075,DSL,Cash,No
C00443,Male,58,42,Monthly,113,4730,DSL,Debit Card,No
C00444,Female,52,28,Yearly,64,1772,DSL,Bank Transfer,No
C00445,Male,55,70,Monthly,101,7057,Cable,Bank Transfer,Yes
C00446,Female,20,35,Monthly,83,2892,DSL,UPI,Yes
C00447,Female,73,24,Monthly,122,2919,Wireless,Cash,No
C00448,Female,28,32,Monthly,94,3013,Wireless,Cash,No
C00449,Female,46,1,Yearly,118,124,Cable,Debit Card,Yes
C00450,Female,54,35,Monthly,37,1292,Cable,Credit Card,Yes
C00451,Male,60,63,Monthly,75,4717,DSL,UPI,No
C00452,Male,63,68,Monthly,148,10065,Wireless,Debit Card,No
C00453,Female,42,25,Quarterly,140,3485,Cable,Bank Transfer,No
C00454,Male,25,32,Monthly,111,3554,Wireless,UPI,No
C00455,Male,57,26,Yearly,72,1857,Wireless,UPI,No
C00456,Female,36,65,Monthly,120,7803,Wireless,Credit Card,No
C00457,Male,25,49,Monthly,108,5311,Wireless,Debit Card,Yes
C00458,Female,19,39,Monthly,38,1492,Wireless,Cash,No
C00459,Male,68,4,Quarterly,50,220,Wireless,Cash,No
C00460,Female,50,70,Monthly,94,6586,Cable,Cash,No
C00461,Male,28,48,Yearly,118,5680,DSL,Credit Card,No
C00462,Male,49,34,Quarterly,78,2633,Wireless,Debit Card,No
C00463,Male,68,12,Yearly,106,1279,Cable,Bank Transfer,No
C00464,Female,59,44,Yearly,119,5231,Fiber,Bank Transfer,Yes
C00465,Female,46,71,Quarterly,150,10661,Fiber,Bank Transfer,No
C00466,Male,21,42,Monthly,132,5555,Wireless,Bank Transfer,No
C00467,Female,60,24,Quarterly,73,1748,Cable,UPI,No
C00468,Male,43,7,Monthly,125,891,Cable,Debit Card,Yes
C00469,Female,53,58,Yearly,106,6148,DSL,Bank Transfer,No
C00470,Female,52,28,Quarterly,71,1973,Fiber,Cash,No
C00471,Female,19,15,Monthly,102,1544,Fiber,Credit Card,No
C00472,Male,21,33,Yearly,124,4087,Cable,Bank Transfer,Yes
C00473,Female,51,57,Monthly,46,2625,Wireless,Bank Transfer,No
C00474,Male,55,48,Quarterly,124,5940,Wireless,UPI,No
C00475,Female,73,55,Monthly,77,4220,Wireless,Bank Transfer,No
C00476,Female,74,42,Yearly,138,5786,Cable,UPI,No
C00477,Female,31,55,Yearly,132,7267,DSL,Cash,Yes
C00478,Female,56,6,Quarterly,105,627,DSL,Credit Card,Yes
C00479,Male,64,59,Quarterly,44,2616,Fiber,Debit Card,No
C00480,Male,42,13,Monthly,70,923,Cable,Cash,No
C00481,Male,50,24,Monthly,106,2548,DSL,Cash,Yes
C00482,Male,59,45,Quarterly,126,5655,Wireless,Cash,No
C00483,Female,36,59,Monthly,47,2774,DSL,Credit Card,No
C00484,Male,34,41,Yearly,74,3046,Fiber,Credit Card,No
C00485,Female,18,41,Quarterly,50,2035,DSL,Cash,No
C00486,Male,19,44,Monthly,36,1597,Cable,Cash,No
C00487,Male,55,65,Monthly,123,7978,DSL,Bank Transfer,No
C00488,Male,59,27,Quarterly,150,4035,Wireless,Cash,No
C00489,Male,30,25,Yearly,141,3506,Fiber,Cash,No
C00490,Female,24,64,Monthly,102,6534,DSL,UPI,Yes
C00491,Female,18,53,Monthly,114,6047,Wireless,Credit Card,Yes
C00492,Male,29,6,Yearly,122,724,Wireless,Cash,No
C00493,Female,32,27,Monthly,82,2223,DSL,Bank Transfer,No
C00494,Female,32,40,Monthly,125,4998,Wireless,Credit Card,Yes
C00495,Female,59,46,Monthly,121,5569,Wireless,UPI,No
C00496,Female,59,34,Monthly,49,1654,Cable,UPI,No
C00497,Female,73,52,Yearly,119,6182,Cable,Credit Card,No
C00498,Male,30,35,Monthly,140,4919,Cable,UPI,No
C00499,Male,27,23,Yearly,71,1642,Cable,Debit Card,No
C00500,Male,29,1,Monthly,93,75,DSL,Cash,Yes
C00501,Female,38,70,Quarterly,95,6656,Wireless,UPI,No
C00502,Male,43,52,Quarterly,87,4508,Fiber,UPI,No
C00503,Male,75,11,Quarterly,40,443,Fiber,Credit Card,Yes
C00504,Female,54,19,Quarterly,92,1763,DSL,Debit Card,No
C00505,Male,74,45,Quarterly,90,4035,Fiber,Bank Transfer,No
C00506,Female,41,36,Yearly,75,2682,Wireless,Credit Card,No
C00507,Female,34,54,Quarterly,143,7722,Fiber,Bank Transfer,No
C00508,Male,36,66,Monthly,51,3373,Cable,Bank Transfer,No
C00509,Male,58,69,Quarterly,99,6819,Wireless,Debit Card,Yes
C00510,Female,50,34,Monthly,31,1060,DSL,Bank Transfer,No
C00511,Female,71,46,Monthly,145,6671,Cable,Debit Card,No
C00512,Female,64,71,Monthly,147,10427,Cable,Debit Card,Yes
C00513,Female,34,27,Monthly,131,3519,Wireless,UPI,No
C00514,Female,65,50,Yearly,49,2452,Fiber,Credit Card,No
C00515,Male,40,46,Monthly,65,2994,DSL,UPI,No
C00516,Male,67,17,Monthly,93,1581,Cable,Bank Transfer,No
C00517,Male,64,64,Quarterly,67,4271,Cable,Cash,No
C00518,Female,47,55,Quarterly,93,5132,Wireless,Credit Card,No
C00519,Female,53,40,Yearly,111,4446,Fiber,Cash,No
C00520,Female,37,34,Quarterly,80,2710,Cable,UPI,No
C00521,Female,67,72,Quarterly,52,3754,DSL,Bank Transfer,No
C00522,Male,72,46,Monthly,127,5858,Wireless,Credit Card,No
C00523,Female,73,37,Monthly,92,3400,Cable,Cash,No
C00524,Male,53,18,Quarterly,149,2673,DSL,UPI,No
C00525,Female,63,18,Quarterly,63,1125,DSL,UPI,No
C00526,Female,62,68,Quarterly,97,6598,Cable,UPI,No
C00527,Male,50,18,Monthly,144,2608,Wireless,Debit Card,No
C00528,Female,66,20,Monthly,144,2900,Wireless,Cash,No
C00529,Female,57,64,Quarterly,68,4356,DSL,UPI,No
C00530,Male,65,34,Yearly,92,3118,Wireless,Cash,Yes
C00531,Female,66,55,Yearly,47,2580,DSL,Debit Card,No
C00532,Male,62,49,Monthly,36,1760,DSL,Debit Card,No
C00533,Male,75,40,Yearly,79,3144,Fiber,Debit Card,No
C00534,Female,56,21,Yearly,130,2743,Wireless,Debit Card,Yes
C00535,Male,73,24,Monthly,80,1934,Fiber,UPI,Yes
C00536,Male,49,3,Quarterly,38,114,Wireless,UPI,No
C00537,Female,40,32,Monthly,121,3853,Wireless,Credit Card,No
C00538,Male,20,4,Monthly,87,334,DSL,Bank Transfer,No
C00539,Female,62,32,Quarterly,111,3536,DSL,Bank Transfer,No
C00540,Female,66,46,Monthly,71,3247,Wireless,Credit Card,No
C00541,Female,67,50,Monthly,120,5990,Wireless,Bank Transfer,No
C00542,Female,72,19,Quarterly,72,1386,Wireless,Bank Transfer,Yes
C00543,Female,32,52,Monthly,82,4267,Fiber,Debit Card,Yes
C00544,Male,73,38,Quarterly,115,4372,Wireless,Credit Card,No
C00545,Male,42,51,Quarterly,118,6019,Wireless,Bank Transfer,No
C00546,Male,30,18,Quarterly,150,2715,Fiber,Credit Card,No
C00547,Male,48,52,Quarterly,68,3542,Cable,UPI,No
C00548,Male,72,68,Monthly,51,3470,DSL,Bank Transfer,No
C00549,Male,74,3,Monthly,60,190,Fiber,Debit Card,Yes
C00550,Female,46,66,Yearly,68,4502,Cable,Credit Card,No
C00551,Male,29,35,Monthly,50,1741,Fiber,Bank Transfer,No
C00552,Male,29,68,Monthly,97,6605,Cable,Bank Transfer,No
C00553,Female,39,53,Monthly,86,4547,Cable,Debit Card,No
C00554,Male,63,26,Monthly,127,3300,Fiber,Credit Card,Yes
C00555,Male,18,4,Monthly,111,428,Cable,UPI,Yes
C00556,Male,18,26,Monthly,108,2813,Wireless,Debit Card,No
C00557,Female,40,14,Monthly,55,786,Wireless,Cash,No
C00558,Male,75,38,Yearly,73,2774,DSL,UPI,Yes
C00559,Male,59,20,Monthly,142,2846,Wireless,Bank Transfer,No
C00560,Male,61,23,Quarterly,134,3086,DSL,Credit Card,No
C00561,Male,38,24,Monthly,85,2042,Fiber,Credit Card,No
C00562,Female,18,49,Monthly,76,3711,Fiber,Cash,Yes
C00563,Male,57,56,Yearly,150,8381,Cable,Cash,No
C00564,Female,56,9,Monthly,115,1045,DSL,Debit Card,No
C00565,Female,54,62,Yearly,125,7743,Wireless,Credit Card,No
C00566,Male,36,49,Quarterly,128,6269,Cable,Bank Transfer,No
C00567,Female,33,5,Quarterly,117,577,Wireless,Debit Card,No
C00568,Male,43,51,Yearly,91,4654,Fiber,Cash,No
C00569,Female,71,67,Monthly,80,5353,Fiber,Credit Card,Yes
C00570,Male,40,56,Monthly,32,1786,Wireless,Debit Card,No
C00571,Female,23,63,Quarterly,130,8201,Wireless,Cash,No
C00572,Female,64,55,Monthly,73,4016,Wireless,Credit Card,Yes
C00573,Male,72,18,Yearly,114,2045,Cable,Bank Transfer,No
C00574,Male,63,40,Monthly,88,3536,DSL,Debit Card,No
C00575,Female,63,72,Yearly,63,4539,Cable,Cash,No
C00576,Female,26,58,Yearly,140,8122,DSL,Debit Card,No
C00577,Female,29,15,Monthly,38,566,DSL,Cash,No
C00578,Female,19,56,Monthly,105,5894,Cable,Credit Card,No
C00579,Male,27,22,Yearly,116,2567,Fiber,Debit Card,Yes
C00580,Male,42,58,Monthly,72,4171,Cable,UPI,No
C00581,Male,74,56,Yearly,102,5705,DSL,UPI,Yes
C00582,Male,41,42,Yearly,57,2395,Cable,Cash,No
C00583,Female,64,68,Quarterly,138,9367,DSL,Cash,No
C00584,Male,27,43,Quarterly,55,2359,DSL,Credit Card,No
C00585,Female,32,47,Yearly,117,5485,Cable,Cash,No
C00586,Male,65,20,Monthly,70,1397,Fiber,Credit Card,No
C00587,Female,24,36,Yearly,38,1386,DSL,Debit Card,No
C00588,Female,59,14,Monthly,102,1426,Fiber,Bank Transfer,No
C00589,Male,50,69,Monthly,64,4409,Fiber,Cash,No
C00590,Female,75,69,Yearly,117,8086,Fiber,Credit Card,No
C00591,Female,19,14,Yearly,118,1646,Fiber,Credit Card,No
C00592,Male,70,59,Monthly,47,2779,Fiber,Debit Card,No
C00593,Female,28,72,Yearly,127,9132,DSL,Cash,No
C00594,Male,46,29,Monthly,113,3267,Cable,Bank Transfer,No
C00595,Female,69,2,Monthly,69,141,Wireless,Debit Card,No
C00596,Female,18,8,Quarterly,65,536,DSL,Debit Card,Yes
C00597,Male,19,51,Quarterly,84,4302,Cable,Cash,No
C00598,Male,21,13,Quarterly,88,1128,Wireless,UPI,No
C00599,Female,54,47,Quarterly,150,7039,Cable,UPI,No
C00600,Male,50,65,Quarterly,74,4799,DSL,Cash,No
C00601,Female,44,65,Monthly,53,3452,DSL,Debit Card,No
C00602,Male,29,47,Monthly,124,5841,Cable,Cash,Yes
C00603,Female,22,41,Quarterly,74,3028,Fiber,Debit Card,No
C00604,Male,65,4,Monthly,55,225,Fiber,Credit Card,No
C00605,Male,27,41,Quarterly,140,5720,Wireless,UPI,No
C00606,Female,21,35,Monthly,135,4723,DSL,Cash,No
C00607,Male,61,43,Yearly,99,4269,DSL,UPI,No
C00608,Female,72,26,Monthly,80,2069,DSL,Debit Card,No
C00609,Female,56,22,Quarterly,58,1267,DSL,UPI,No
C00610,Male,28,41,Yearly,75,3065,Wireless,UPI,No
C00611,Male,40,51,Quarterly,50,2569,Wireless,Debit Card,No
C00612,Male,73,57,Monthly,124,7073,Fiber,Cash,No
C00613,Male,64,26,Monthly,47,1225,Fiber,Debit Card,No
C00614,Male,67,40,Monthly,93,3709,Cable,Debit Card,No
C00615,Female,25,8,Monthly,64,503,Wireless,Debit Card,No
C00616,Male,39,20,Monthly,99,1996,Fiber,Bank Transfer,No
C00617,Female,51,60,Monthly,117,7002,Fiber,Credit Card,No
C00618,Male,39,71,Quarterly,114,8081,Fiber,UPI,Yes
C00619,Female,44,54,Monthly,48,2596,Wireless,UPI,No
C00620,Male,45,42,Monthly,80,3357,Wireless,Bank Transfer,No
C00621,Female,46,1,Yearly,47,27,DSL,Debit Card,No
C00622,Female,35,32,Monthly,130,4149,Cable,Cash,Yes
C00623,Male,26,65,Quarterly,139,9022,Fiber,Bank Transfer,Yes
C00624,Female,72,42,Monthly,144,6045,Cable,Debit Card,No
C00625,Female,68,17,Monthly,55,950,Fiber,Debit Card,No
C00626,Male,18,22,Monthly,133,2933,Cable,Debit Card,No
C00627,Male,61,64,Quarterly,145,9272,Fiber,Cash,No
C00628,Male,41,55,Quarterly,79,4330,Wireless,Cash,No
C00629,Male,72,56,Quarterly,143,8014,Cable,Credit Card,No
C00630,Female,71,45,Monthly,117,5268,DSL,Cash,No
C00631,Female,39,35,Quarterly,75,2636,DSL,Cash,No
C00632,Female,27,57,Quarterly,65,3721,Wireless,Debit Card,No
C00633,Male,66,52,Yearly,148,7706,Wireless,UPI,Yes
C00634,Female,38,61,Yearly,33,2019,Fiber,Cash,No
C00635,Female,21,18,Monthly,69,1247,DSL,UPI,No
C00636,Male,60,69,Monthly,142,9807,Cable,Credit Card,No
C00637,Female,53,31,Monthly,35,1073,Wireless,UPI,No
C00638,Female,42,68,Quarterly,119,8101,DSL,UPI,No
C00639,Male,52,71,Monthly,134,9500,Cable,Debit Card,No
C00640,Female,20,3,Monthly,88,282,Cable,Credit Card,Yes
C00641,Male,48,49,Quarterly,41,2016,Fiber,Bank Transfer,No
C00642,Female,71,71,Yearly,122,8656,Fiber,Cash,No
C00643,Male,23,20,Monthly,126,2526,DSL,Cash,Yes
C00644,Male,26,26,Yearly,74,1928,Cable,Cash,No
C00645,Male,66,23,Monthly,83,1893,DSL,Debit Card,No
C00646,Female,64,9,Quarterly,104,939,DSL,UPI,No
C00647,Male,49,11,Monthly,64,691,Fiber,Bank Transfer,No
C00648,Male,55,38,Monthly,37,1410,DSL,Cash,No
C00649,Female,21,46,Monthly,83,3819,Fiber,UPI,Yes
C00650,Male,53,25,Monthly,53,1328,Cable,Credit Card,Yes
C00651,Male,61,60,Monthly,97,5830,Cable,Credit Card,No
C00652,Female,74,62,Monthly,34,2093,DSL,UPI,No
C00653,Female,27,17,Yearly,112,1898,Fiber,Bank Transfer,No
C00654,Female,43,41,Quarterly,149,6123,Fiber,Cash,No
C00655,Female,70,72,Monthly,149,10747,DSL,Bank Transfer,No
C00656,Female,26,44,Monthly,60,2637,Fiber,Cash,No
C00657,Male,74,1,Yearly,74,89,DSL,Credit Card,No
C00658,Female,22,70,Monthly,117,8197,Wireless,UPI,No
C00659,Female,41,54,Monthly,133,7195,DSL,Cash,Yes
C00660,Female,47,15,Monthly,81,1218,Wireless,Credit Card,No
C00661,Male,73,55,Yearly,37,2047,Fiber,Bank Transfer,No
C00662,Female,47,32,Yearly,113,3615,Wireless,Bank Transfer,No
C00663,Female,68,8,Quarterly,71,549,Cable,Credit Card,No
C00664,Female,52,20,Monthly,138,2769,Wireless,Debit Card,No
C00665,Male,48,56,Yearly,81,4550,Cable,Cash,No
C00666,Male,61,22,Quarterly,137,3033,Cable,UPI,No
C00667,Female,26,15,Monthly,69,1048,Fiber,Debit Card,No
C00668,Female,36,35,Yearly,125,4371,Wireless,Cash,Yes
C00669,Male,45,27,Monthly,143,3847,Cable,Debit Card,Yes
C00670,Female,65,10,Monthly,123,1233,Cable,UPI,Yes
C00671,Female,37,26,Yearly,44,1156,Fiber,Cash,No
C00672,Male,72,34,Yearly,36,1224,DSL,Credit Card,No
C00673,Male,45,9,Monthly,76,679,Fiber,Debit Card,No
C00674,Female,22,57,Monthly,33,1869,Fiber,UPI,No
C00675,Female,54,39,Quarterly,81,3140,Cable,Bank Transfer,No
C00676,Male,62,34,Monthly,137,4654,Cable,UPI,No
C00677,Male,50,30,Monthly,69,2064,DSL,UPI,No
C00678,Male,34,48,Monthly,74,3536,Cable,Debit Card,No
C00679,Male,18,42,Monthly,59,2491,DSL,Debit Card,Yes
C00680,Female,62,1,Monthly,44,54,Fiber,Bank Transfer,Yes
C00681,Male,26,60,Monthly,66,3942,Fiber,Cash,Yes
C00682,Male,62,47,Yearly,36,1674,Wireless,Credit Card,No
C00683,Male,52,35,Quarterly,51,1794,DSL,Debit Card,No
C00684,Male,36,2,Quarterly,118,252,DSL,Bank Transfer,No
C00685,Female,29,43,Monthly,85,3639,DSL,Cash,No
C00686,Female,35,36,Quarterly,98,3533,Wireless,Debit Card,No
C00687,Female,54,67,Yearly,77,5174,Wireless,Debit Card,No
C00688,Female,38,43,Monthly,38,1653,Fiber,Cash,No
C00689,Female,40,45,Monthly,108,4857,Fiber,Cash,Yes
C00690,Male,29,21,Yearly,140,2924,DSL,Debit Card,No
C00691,Male,37,17,Monthly,55,927,Fiber,Cash,No
C00692,Male,64,5,Yearly,149,751,Cable,Credit Card,No
C00693,Female,60,31,Monthly,99,3067,Cable,Cash,No
C00694,Female,68,22,Monthly,58,1265,Wireless,Cash,No
C00695,Female,27,4,Yearly,55,206,Cable,Cash,No
C00696,Female,34,7,Yearly,38,274,Fiber,Cash,No
C00697,Male,31,11,Quarterly,57,647,Cable,Bank Transfer,No
C00698,Female,43,1,Monthly,91,109,Cable,Bank Transfer,No
C00699,Male,24,70,Yearly,133,9327,Wireless,Credit Card,No
C00700,Female,37,72,Monthly,148,10636,Fiber,Credit Card,No
C00701,Male,29,51,Monthly,75,3842,Cable,Debit Card,No
C00702,Female,55,36,Monthly,149,5367,Cable,Debit Card,No
C00703,Female,66,57,Monthly,64,3641,Wireless,UPI,No
C00704,Female,20,59,Yearly,139,8220,Fiber,Cash,No
C00705,Male,23,35,Monthly,130,4564,Fiber,UPI,Yes
C00706,Male,51,24,Yearly,141,3378,Wireless,Debit Card,No
C00707,Male,59,29,Monthly,40,1149,Fiber,Cash,No
C00708,Female,21,19,Monthly,84,1586,Cable,Bank Transfer,No
C00709,Female,53,18,Yearly,95,1719,Wireless,Credit Card,No
C00710,Male,32,46,Monthly,82,3762,Fiber,Credit Card,No
C00711,Female,25,29,Monthly,106,3080,Wireless,Bank Transfer,No
C00712,Male,29,31,Monthly,56,1752,DSL,Credit Card,No
C00713,Male,28,16,Yearly,79,1263,Fiber,UPI,No
C00714,Male,20,11,Monthly,48,513,DSL,UPI,Yes
C00715,Male,37,26,Quarterly,93,2401,Wireless,Cash,No
C00716,Female,64,11,Monthly,148,1643,Wireless,Cash,No
C00717,Male,45,56,Monthly,34,1892,Cable,Cash,No
C00718,Male,21,15,Yearly,119,1781,Cable,Debit Card,No
C00719,Female,37,51,Yearly,139,7083,DSL,UPI,No
C00720,Male,18,7,Monthly,46,336,DSL,Debit Card,Yes
C00721,Female,29,61,Quarterly,91,5560,Cable,UPI,No
C00722,Male,30,41,Yearly,61,2498,Fiber,Bank Transfer,No
C00723,Female,31,19,Yearly,48,918,Cable,Bank Transfer,No
C00724,Female,53,19,Quarterly,149,2842,DSL,Cash,No
C00725,Female,64,4,Yearly,81,319,Cable,Cash,No
C00726,Male,30,50,Yearly,132,6582,Fiber,Bank Transfer,No
C00727,Female,49,52,Monthly,114,5922,DSL,Credit Card,Yes
C00728,Female,47,7,Quarterly,106,739,Cable,Cash,No
C00729,Female,38,38,Monthly,110,4181,DSL,Debit Card,No
C00730,Female,53,61,Yearly,116,7056,Cable,Bank Transfer,No
C00731,Female,71,31,Quarterly,40,1238,Wireless,Debit Card,No
C00732,Male,27,21,Monthly,62,1315,DSL,UPI,No
C00733,Female,67,3,Monthly,92,283,DSL,UPI,No
C00734,Male,61,35,Yearly,91,3197,Wireless,UPI,No
C00735,Female,48,72,Yearly,63,4536,Wireless,Credit Card,No
C00736,Male,38,47,Quarterly,113,5304,DSL,Cash,Yes
C00737,Female,42,6,Monthly,102,609,Cable,UPI,No
C00738,Female,74,30,Monthly,126,3792,Fiber,Cash,Yes
C00739,Male,56,37,Monthly,149,5517,Fiber,Cash,No
C00740,Male,37,65,Quarterly,117,7611,Cable,Debit Card,Yes
C00741,Female,57,61,Yearly,124,7573,Cable,Credit Card,No
C00742,Female,22,48,Monthly,127,6114,Fiber,Credit Card,No
C00743,Female,39,36,Yearly,37,1339,Fiber,UPI,No
C00744,Female,50,20,Monthly,104,2079,Wireless,Debit Card,Yes
C00745,Male,26,12,Yearly,93,1124,Wireless,Bank Transfer,No
C00746,Male,57,25,Quarterly,69,1730,DSL,Bank Transfer,No
C00747,Female,23,60,Yearly,99,5946,Wireless,Credit Card,No
C00748,Male,42,60,Quarterly,99,5957,Cable,Bank Transfer,No
C00749,Female,72,14,Quarterly,75,1052,Cable,Debit Card,No
C00750,Female,22,53,Monthly,60,3164,Fiber,Credit Card,No
C00751,Female,64,10,Yearly,141,1413,Cable,Bank Transfer,Yes
C00752,Male,68,58,Yearly,141,8198,Cable,Debit Card,No
C00753,Male,63,26,Yearly,147,3839,DSL,Bank Transfer,Yes
C00754,Female,65,49,Yearly,62,3051,Fiber,Debit Card,No
C00755,Male,29,2,Monthly,127,234,Cable,Bank Transfer,No
C00756,Male,45,10,Yearly,56,546,DSL,Credit Card,No
C00757,Male,70,44,Yearly,141,6221,Cable,UPI,No
C00758,Male,31,56,Yearly,121,6775,Wireless,Bank Transfer,Yes
C00759,Female,31,38,Monthly,135,5117,Wireless,Bank Transfer,No
C00760,Male,64,48,Yearly,78,3731,Wireless,Credit Card,No
C00761,Female,69,64,Quarterly,49,3136,Cable,Credit Card,No
C00762,Male,61,33,Yearly,40,1313,Fiber,UPI,No
C00763,Male,41,18,Monthly,138,2471,Fiber,Bank Transfer,No
C00764,Male,67,12,Monthly,72,863,Cable,Credit Card,No
C00765,Male,19,34,Monthly,82,2804,DSL,Credit Card,No
C00766,Female,27,64,Monthly,87,5554,DSL,UPI,No
C00767,Male,25,29,Monthly,52,1515,Wireless,Bank Transfer,No
C00768,Female,59,70,Quarterly,118,8244,Cable,Debit Card,No
C00769,Male,75,12,Monthly,104,1228,Wireless,Debit Card,Yes
C00770,Female,53,22,Quarterly,60,1335,Cable,Debit Card,No
C00771,Female,55,14,Monthly,104,1464,DSL,Credit Card,Yes
C00772,Male,73,24,Monthly,43,1049,DSL,Credit Card,No
C00773,Male,66,69,Monthly,120,8281,Cable,Cash,No
C00774,Female,28,53,Monthly,106,5612,Fiber,Debit Card,No
C00775,Male,36,32,Monthly,118,3773,Fiber,Debit Card,No
C00776,Female,42,39,Yearly,61,2388,Wireless,Credit Card,No
C00777,Male,21,37,Yearly,82,3035,Fiber,UPI,No
C00778,Male,31,66,Monthly,67,4429,Fiber,Cash,Yes
C00779,Female,44,60,Monthly,116,6969,Fiber,Credit Card,No
C00780,Female,22,3,Yearly,57,162,DSL,UPI,No
C00781,Male,37,26,Monthly,48,1231,Cable,Bank Transfer,No
C00782,Male,61,36,Quarterly,87,3133,Cable,UPI,No
C00783,Male,70,44,Yearly,30,1310,Wireless,Credit Card,No
C00784,Male,49,9,Monthly,123,1127,Wireless,Credit Card,Yes
C00785,Female,49,69,Monthly,39,2698,Wireless,Debit Card,No
C00786,Female,38,6,Quarterly,60,374,Cable,Bank Transfer,No
C00787,Male,21,43,Monthly,127,5457,DSL,Cash,No
C00788,Male,68,32,Monthly,64,2042,Wireless,Cash,No
C00789,Male,32,50,Monthly,92,4590,DSL,UPI,No
C00790,Male,37,2,Monthly,122,246,DSL,Debit Card,Yes
C00791,Female,21,16,Quarterly,56,881,DSL,Debit Card,No
C00792,Female,52,53,Yearly,69,3656,Wireless,Credit Card,No
C00793,Male,25,39,Quarterly,117,4565,DSL,Cash,No
C00794,Female,22,40,Quarterly,98,3909,Fiber,Credit Card,No
C00795,Male,36,47,Quarterly,149,7018,Wireless,Cash,Yes
C00796,Female,35,8,Yearly,38,284,DSL,Cash,No
C00797,Female,19,27,Monthly,129,3475,DSL,Bank Transfer,No
C00798,Female,34,2,Quarterly,117,234,Cable,Cash,Yes
C00799,Female,48,38,Yearly,147,5570,Wireless,Credit Card,No
C00800,Male,52,44,Monthly,103,4551,DSL,Debit Card,No
C00801,Male,38,62,Quarterly,58,3588,DSL,Debit Card,No
C00802,Female,56,69,Yearly,55,3781,DSL,UPI,No
C00803,Female,59,42,Quarterly,41,1732,Cable,Bank Transfer,No
C00804,Male,49,57,Monthly,57,3250,Wireless,Debit Card,No
C00805,Male,47,16,Yearly,36,575,DSL,Debit Card,No
C00806,Female,38,40,Quarterly,104,4170,Cable,Cash,No
C00807,Male,49,14,Monthly,41,573,Wireless,Debit Card,Yes
C00808,Male,39,56,Monthly,68,3791,DSL,Bank Transfer,Yes
C00809,Female,50,13,Monthly,137,1783,DSL,Bank Transfer,No
C00810,Male,43,19,Monthly,52,1006,DSL,Credit Card,Yes
C00811,Male,36,13,Yearly,121,1591,DSL,Debit Card,No
C00812,Female,73,51,Monthly,31,1568,DSL,Cash,No
C00813,Male,67,72,Monthly,109,7862,Wireless,Credit Card,No
C00814,Female,28,15,Monthly,54,812,DSL,Credit Card,No
C00815,Female,41,48,Quarterly,138,6614,DSL,Debit Card,No
C00816,Female,72,25,Yearly,32,803,DSL,Credit Card,No
C00817,Male,38,38,Monthly,140,5314,Fiber,Credit Card,Yes
